,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
30,0.04,5.0,140.0,0.0543156057885687,14.023598757018792,0.02,0.2,8,0,0.0561628732125265,16.421669094360347,0.1,0.2,2,0,0.8,0.2,0.2,0.8,15.270214057736217,29.401523507628443,0.8,1.2,0,-80,5,5,60,60.0,73.0,-21.666666666666668,60.0,73.0,-21.666666666666668,optimized_frequencies,139,0.0
31,0.04,5.0,140.0,0.1159083190009415,8.238865593438891,0.02,0.2,8,0,0.1174216633909812,11.44881620009037,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.53624774550562,20.46931929045775,0.8,1.2,0,-80,5,5,60,59.99986051798969,66.0,-10.000232470017185,59.99986051798969,66.0,-10.000232470017185,optimized_frequencies,140,0.0
32,0.04,5.0,140.0,0.2729354933578249,6.473955946288518,0.02,0.2,8,0,0.1501176978132924,4.891451363536262,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.778711764745872,7.545383722140592,0.8,1.2,0,-80,5,5,60,59.99966906411331,9.0,84.99944844018886,59.99966906411331,9.0,84.99944844018886,optimized_frequencies,141,0.0
33,0.04,5.0,140.0,0.8200319330948909,10.68732153649789,0.02,0.2,8,0,0.1306651604998193,9.491903373931407,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.3171215603578563,19.61030639194594,0.8,1.2,0,-80,5,5,60,59.999708874947224,69.0,-15.000485208421294,59.999708874947224,69.0,-15.000485208421294,optimized_frequencies,142,0.0
34,0.04,5.0,140.0,0.5332603787781248,5.0814465733947936,0.02,0.2,8,0,0.1637998773918952,5.501921105695693,0.1,0.2,2,0,0.8,0.2,0.2,0.8,12.6477578326229,28.66259682863287,0.8,1.2,0,-80,5,5,60,59.99979020758959,7.0,88.33298367931597,59.99979020758959,59.0,1.666317012649318,optimized_frequencies,143,0.0
35,0.04,5.0,140.0,0.5117721703463897,9.125893890462008,0.02,0.2,8,0,0.1822402834884284,8.809373949124826,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.269942853365377,28.45449534268557,0.8,1.2,0,-80,5,5,60,59.99978500711268,46.0,23.33297501185446,59.99978500711268,36.0,39.99964167852113,optimized_frequencies,144,0.0
36,0.04,5.0,140.0,0.2842547700829256,7.541373539085346,0.02,0.2,8,0,0.0890750356420168,10.167473440916346,0.1,0.2,2,0,0.8,0.2,0.2,0.8,15.531360265149852,29.48840263250137,0.8,1.2,0,-80,5,5,60,59.99991669825192,63.0,-5.000138836246807,59.99991669825192,63.0,-5.000138836246807,optimized_frequencies,145,0.0
37,0.04,5.0,140.0,0.3471784457295501,10.496949892393967,0.02,0.2,8,0,0.169589124692442,10.424833756028889,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.062767446779751,23.76896765210443,0.8,1.2,0,-80,5,5,60,59.99975072601049,9.0,84.99958454335082,59.99975072601049,66.0,-10.000415456649185,optimized_frequencies,146,0.0
38,0.04,5.0,140.0,0.3235905875401512,8.885501794066702,0.02,0.2,8,0,0.2080070221001932,6.740461337282213,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.878322665034479,29.106979374459463,0.8,1.2,0,-80,5,5,60,59.99979050206181,12.0,79.99965083676969,59.99979050206181,12.0,79.99965083676969,optimized_frequencies,147,0.0
39,0.04,5.0,140.0,0.0663263089646727,2.20972608330497,0.02,0.2,8,0,0.0613775135332,16.65783104832132,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.968909136819947,28.02714727116743,0.8,1.2,0,-80,5,5,60,59.99994341229518,74.0,-23.333427646174695,59.99994341229518,74.0,-23.333427646174695,optimized_frequencies,148,0.0
40,0.04,5.0,140.0,0.6266071995989756,0.9718088766361744,0.02,0.2,8,0,0.1912849781993745,3.912410834751,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.405289118020149,22.537929272544325,0.8,1.2,0,-80,5,5,60,59.99974454605834,50.0,16.66624091009723,59.99974454605834,50.0,16.66624091009723,optimized_frequencies,149,0.0
41,0.04,5.0,140.0,0.2226094329169168,1.0643852675683938,0.02,0.2,8,0,0.0854403227891663,7.552632400686448,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.4442198805008584,6.311073235608699,0.8,1.2,0,-80,5,5,60,59.99940800962971,63.0,-5.000986650617148,59.99940800962971,63.0,-5.000986650617148,optimized_frequencies,150,0.0
42,0.04,5.0,140.0,0.3583119661202936,11.34237312850739,0.02,0.2,8,0,0.1006571425199568,12.927840849874634,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.112578728027956,21.377917224308277,0.8,1.2,0,-80,5,5,60,59.99972641466418,70.0,-16.667122642226364,59.99972641466418,70.0,-16.667122642226364,optimized_frequencies,151,0.0
43,0.04,5.0,140.0,0.4531658492569726,1.627498692253445,0.02,0.2,8,0,0.0982456405795303,13.643883692506256,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.043114077635055,28.51331645227824,0.8,1.2,0,-80,5,5,60,59.9997864403884,70.0,-16.66702259935267,59.9997864403884,70.0,-16.66702259935267,optimized_frequencies,152,0.0
44,0.04,5.0,140.0,0.1382750671899726,10.641482029892764,0.02,0.2,8,0,0.1387373553170147,10.45960915063634,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.06717725508634,23.9208029679142,0.8,1.2,0,-80,5,5,60,59.99978855370736,8.0,86.66631425617894,59.99978855370736,64.0,-6.667019077154397,optimized_frequencies,153,0.0
45,0.04,5.0,140.0,0.2988626934443378,17.391816933068096,0.02,0.2,8,0,0.1301079843017981,14.290128283985313,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.9294206853784903,28.94794368681366,0.8,1.2,0,-80,5,5,60,59.99978471397457,73.0,-21.66702547670905,59.99978471397457,73.0,-21.66702547670905,optimized_frequencies,154,0.0
46,0.04,5.0,140.0,0.2483071883255459,6.562847228923042,0.02,0.2,8,0,0.1231601564355788,8.560271526133675,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.432495972228512,26.229688904961737,0.8,1.2,0,-80,5,5,60,59.99985591850751,61.0,-1.666906802487489,59.99985591850751,61.0,-1.666906802487489,optimized_frequencies,155,0.0
47,0.04,5.0,140.0,0.2252147727030226,8.9477091437871,0.02,0.2,8,0,0.0770216648499679,9.934232023027429,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.05685075959398,21.430549560703632,0.8,1.2,0,-80,5,5,60,59.99985294802448,64.0,-6.666911753292529,59.99985294802448,64.0,-6.666911753292529,optimized_frequencies,156,0.0
48,0.04,5.0,140.0,0.2915397890811954,10.955624286649131,0.02,0.2,8,0,0.1383104261113056,8.762095251965413,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.150056978151817,28.90771989438779,0.8,1.2,0,-80,5,5,60,59.99978923925911,12.0,79.99964873209852,59.99978923925911,12.0,79.99964873209852,optimized_frequencies,157,0.0
49,0.04,5.0,140.0,0.4099808576118595,10.419287806054673,0.02,0.2,8,0,0.1021275392690411,7.202892528228567,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.014215091717428,20.948558216204347,0.8,1.2,0,-80,5,5,60,59.99972610743892,15.0,74.99954351239819,59.99972610743892,114.0,-90.00045648760181,optimized_frequencies,158,0.0
50,0.04,5.0,140.0,0.1974764470603454,10.37119501905422,0.02,0.2,8,0,0.1147661524905337,10.135658587602322,0.1,0.2,2,0,0.8,0.2,0.2,0.8,13.217542733505825,27.16907837468552,0.8,1.2,0,-80,5,5,60,59.99983121508262,8.0,86.66638535847103,59.99983121508262,63.0,-5.000281308195629,optimized_frequencies,159,0.0
51,0.04,5.0,140.0,0.8601708787740133,7.642148997147507,0.02,0.2,8,0,0.0572131756742995,10.410552533283235,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.9866351673375071,17.861737527279537,0.8,1.2,0,-80,5,5,60,59.99968804591963,68.0,-13.333853256800612,59.99968804591963,68.0,-13.333853256800612,optimized_frequencies,160,0.0
52,0.04,5.0,140.0,0.7456718990094399,12.762041948065384,0.02,0.2,8,0,0.0546763562187213,9.89723627138418,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.7410744297944296,24.076421872907368,0.8,1.2,0,-80,5,5,60,59.99975229539601,74.0,-23.33374617433999,59.99975229539601,74.0,-23.33374617433999,optimized_frequencies,161,0.0
53,0.04,5.0,140.0,0.2091223222251799,1.9916095885393472,0.02,0.2,8,0,0.2068505160075679,6.626683034124362,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.345687060653991,10.41687780643915,0.8,1.2,0,-80,5,5,60,59.99968749999999,55.0,8.332812499999989,59.99968749999999,111.0,-85.00052083333335,optimized_frequencies,162,0.0
54,0.04,5.0,140.0,0.5428601701257317,9.363147203292186,0.02,0.2,8,0,0.0501491739126321,6.588063046233572,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.474213807882201,11.33190424405774,0.8,1.2,0,-80,5,5,60,59.999571960563294,57.0,4.999286600938824,59.999571960563294,57.0,4.999286600938824,optimized_frequencies,163,0.0
55,0.04,5.0,140.0,0.8405402379519064,7.989271890378752,0.02,0.2,8,0,0.0411741469755609,9.443546251530222,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.613390432219614,17.78328584455681,0.8,1.2,0,-80,5,5,60,59.999687670805024,67.0,-11.66718721532496,59.999687670805024,67.0,-11.66718721532496,optimized_frequencies,164,0.0
56,0.04,5.0,140.0,0.3048797408349755,5.566568321715563,0.02,0.2,8,0,0.0834905050832404,9.879367398230997,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.271980626942986,21.08598571022719,0.8,1.2,0,-80,5,5,60,59.99987704842449,65.0,-8.333538252625855,59.99987704842449,65.0,-8.333538252625855,optimized_frequencies,165,0.0
57,0.04,5.0,140.0,0.2748954004492286,8.100904507767511,0.02,0.2,8,0,0.2075406286309594,6.975655429566103,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.423815956198156,28.456047116050417,0.8,1.2,0,-80,5,5,60,59.99978776237876,10.0,83.3329796039646,59.99978776237876,10.0,83.3329796039646,optimized_frequencies,166,0.0
58,0.04,5.0,140.0,0.3100354146507995,9.476910967478732,0.02,0.2,8,0,0.0788767115090869,10.319677919770854,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.26556852600986,26.64386460137976,0.8,1.2,0,-80,5,5,60,59.99984873847892,64.0,-6.666918769201804,59.99984873847892,64.0,-6.666918769201804,optimized_frequencies,167,0.0
59,0.04,5.0,140.0,0.3263517945009944,1.1626567181229124,0.02,0.2,8,0,0.1562907044097462,8.685650893280588,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.184995866782755,17.30723788211322,0.8,1.2,0,-80,5,5,60,59.99978185149904,61.0,-1.667030247501593,59.99978185149904,61.0,-1.667030247501593,optimized_frequencies,168,0.0
60,0.04,5.0,140.0,0.6819047492414356,14.198348813387264,0.02,0.2,8,0,0.2516950141749802,3.5305403206027464,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.8833022007229,29.421088034750017,0.8,1.2,0,-80,5,5,60,59.999790513033574,44.0,26.666317521722625,59.999790513033574,44.0,26.666317521722625,optimized_frequencies,169,0.0
61,0.04,5.0,140.0,0.3578158311087888,8.840393050426274,0.02,0.2,8,0,0.0635983450257771,12.084356484615014,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.17093526875871,28.10966234529903,0.8,1.2,0,-80,5,5,60,59.99993826080693,67.0,-11.666769565321786,59.99993826080693,67.0,-11.666769565321786,optimized_frequencies,170,0.0
62,0.04,5.0,140.0,0.1532831093455236,8.76571162118514,0.02,0.2,8,0,0.1453967018068604,12.02806963139097,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.692369606955898,23.25581527450587,0.8,1.2,0,-80,5,5,60,59.99974751512806,66.0,-10.000420808119904,59.99974751512806,66.0,-10.000420808119904,optimized_frequencies,171,0.0
63,0.04,5.0,140.0,0.8394898405114405,10.356910333811069,0.02,0.2,8,0,0.1404139774709152,3.780906517884411,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.358376105054476,23.021638906733788,0.8,1.2,0,-80,5,5,60,59.99974626373348,21.0,64.99957710622246,59.99974626373348,105.0,-75.00042289377754,optimized_frequencies,172,0.0
64,0.04,5.0,140.0,0.3725672621381297,9.375613978475146,0.02,0.2,8,0,0.2069269661492314,4.623328080264827,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.603563841722272,26.417250698261206,0.8,1.2,0,-80,5,5,60,59.99977350712887,17.0,71.66628917854811,59.99977350712887,17.0,71.66628917854811,optimized_frequencies,173,0.0
65,0.04,5.0,140.0,0.5010291470655819,2.6349618110084565,0.02,0.2,8,0,0.0521383476610632,9.625878078195171,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.109907343797542,21.85433681702115,0.8,1.2,0,-80,5,5,60,59.99989599457785,65.0,-8.333506675703587,59.99989599457785,65.0,-8.333506675703587,optimized_frequencies,174,0.0
66,0.04,5.0,140.0,0.3894301304165588,8.43206693531555,0.02,0.2,8,0,0.143068403927188,8.891989158016791,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.61964291926023,26.56416596833469,0.8,1.2,0,-80,5,5,60,59.999774506451,13.0,78.33295751075167,59.999774506451,62.0,-3.333709155915005,optimized_frequencies,175,0.0
67,0.04,5.0,140.0,0.4652486954128445,11.946528670572905,0.02,0.2,8,0,0.1642761693126588,4.806094401137372,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.96088230886267,29.133091484851693,0.8,1.2,0,-80,5,5,60,59.99979018264601,82.0,-36.667016362256646,59.99979018264601,83.0,-38.33368302892332,optimized_frequencies,176,0.0
68,0.04,5.0,140.0,0.1219835358107095,4.08545641359317,0.02,0.2,8,0,0.1436817235957306,9.763095794786976,0.1,0.2,2,0,0.8,0.2,0.2,0.8,12.967388773905016,18.658286085863452,0.8,1.2,0,-80,5,5,60,59.99987161875906,62.0,-3.3335473020682356,59.99987161875906,62.0,-3.3335473020682356,optimized_frequencies,177,0.0
69,0.04,5.0,140.0,0.7272565377964156,12.315688698787186,0.02,0.2,8,0,0.3147264789074258,4.558725914863494,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.513114083270121,14.660058702751362,0.8,1.2,0,-80,5,5,60,59.999639685084766,41.0,31.666066141807946,59.999639685084766,41.0,31.666066141807946,optimized_frequencies,178,0.0
70,0.04,5.0,140.0,0.8397406239395463,4.801373278990074,0.02,0.2,8,0,0.1971828932437052,4.753807469604368,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.318614668840124,18.98933015242525,0.8,1.2,0,-80,5,5,60,59.99970721566983,10.0,83.33284535944972,59.99970721566983,53.0,11.666178692783047,optimized_frequencies,179,0.0
71,0.04,5.0,140.0,0.176908866891191,6.728787233979928,0.02,0.2,8,0,0.1739464411677146,7.530751086456256,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.668207545944838,15.748529117947347,0.8,1.2,0,-80,5,5,60,59.999818141037686,59.0,1.6663635683961433,59.999818141037686,59.0,1.6663635683961433,optimized_frequencies,180,0.0
72,0.04,5.0,140.0,0.5656712593972394,3.1829986766849,0.02,0.2,8,0,0.1320972921370761,10.8248748624209,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.283282492516601,26.03654277068746,0.8,1.2,0,-80,5,5,60,59.99977037360215,65.0,-8.33371604399641,59.99977037360215,65.0,-8.33371604399641,optimized_frequencies,181,0.0
73,0.04,5.0,140.0,0.5868902158068661,1.3630873162279489,0.02,0.2,8,0,0.0857488972795528,10.105792689574509,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.894241216148651,16.9102089242327,0.8,1.2,0,-80,5,5,60,58.99968390034825,67.0,-13.333860166086248,58.99968390034825,67.0,-13.333860166086248,optimized_frequencies,182,0.0
74,0.04,5.0,140.0,0.3719269875388845,2.519193642634206,0.02,0.2,8,0,0.0493751996571683,13.17314879124475,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.028872103591647,23.07233313567998,0.8,1.2,0,-80,5,5,60,59.999745721768754,71.0,-18.33375713038541,59.999745721768754,71.0,-18.33375713038541,optimized_frequencies,183,0.0
