,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
16,0.04,5.0,140.0,0.9764580539147124,7.0275115709340055,0.02,0.2,8,0,0.9206266220730804,30.78370199359348,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.677985362334333,1.8098070587465287,0.8,1.2,0,-80,5,5,6,5.999955604883463,3.0,49.99926008139106,5.999955604883463,3.0,49.99926008139106,optimized_frequencies,16,0.0
17,0.04,5.0,140.0,0.3351612613566368,4.105546839370184,0.02,0.2,8,0,0.5762883343571238,4.750940242934689,0.1,0.2,2,0,0.8,0.2,0.2,0.8,18.92747924750288,12.33151156954576,0.8,1.2,0,-80,5,5,6,6.000000000000002,6.0,2.9605947323337504e-14,6.000000000000002,6.0,2.9605947323337504e-14,optimized_frequencies,17,0.0
18,0.04,5.0,140.0,0.1446804918071623,7.961594566487317,0.02,0.2,8,0,0.966150931781978,7.402464052693233,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.653607926089552,5.108475628217052,0.8,1.2,0,-80,5,5,6,5.999933627584376,7.0,-16.667772873593734,5.999933627584376,7.0,-16.667772873593734,optimized_frequencies,18,0.0
19,0.04,5.0,140.0,0.1762842660720157,14.870369717895404,0.02,0.2,8,0,0.641072843603701,18.243533519204117,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.6280522093362,3.6976158784899873,0.8,1.2,0,-80,5,5,6,5.999919077483309,7.0,-16.668015375278188,5.999919077483309,7.0,-16.668015375278188,optimized_frequencies,19,0.0
20,0.04,5.0,140.0,0.1019482153926741,18.71770122283764,0.02,0.2,8,0,0.8403761092141933,22.06006820936092,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.158083373583671,5.120256328682084,0.8,1.2,0,-80,5,5,6,5.999998464292889,7.0,-16.66669226178518,5.999998464292889,7.0,-16.66669226178518,optimized_frequencies,208,0.0
21,0.04,5.0,140.0,0.2787543114320283,18.00301812976413,0.02,0.2,8,0,0.5131031636995883,18.545397540670184,0.1,0.2,2,0,0.8,0.2,0.2,0.8,15.382761720013391,12.757286327420596,0.8,1.2,0,-80,5,5,6,6.9999770314079095,7.0,-0.0003828098681749,6.9999770314079095,7.0,-0.0003828098681749,optimized_frequencies,209,1.0
22,0.04,5.0,140.0,0.6220787340037359,9.97288793723638,0.02,0.2,8,0,0.8917703355921326,30.29883413635272,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.427526203902668,1.1363219828894184,0.8,1.2,0,-80,5,5,6,5.999885909868796,5.0,16.664765164479935,5.999885909868796,5.0,16.664765164479935,optimized_frequencies,210,0.0
23,0.04,5.0,140.0,0.7989041501233272,15.242151254557076,0.02,0.2,8,0,0.7252159333449985,97.61521382733008,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.050529997484109,1.0007992559176166,0.8,1.2,0,-80,5,5,6,5.999891043800392,5.0,16.664850730006528,5.999891043800392,5.0,16.664850730006528,optimized_frequencies,211,0.0
24,0.04,5.0,140.0,0.837773967836996,9.222131224089331,0.02,0.2,8,0,0.7669244406208501,13.744277267082404,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.626145540900232,7.068315361668146,0.8,1.2,0,-80,5,5,6,6.999960886862456,6.0,16.666014781040936,6.999960886862456,6.0,16.666014781040936,optimized_frequencies,212,1.0
25,0.04,5.0,140.0,0.4631854018632452,3.411473484823256,0.02,0.2,8,0,0.7874724894083045,5.188609788451231,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.125482313785762,3.824290919232112,0.8,1.2,0,-80,5,5,6,5.99996616210607,5.0,16.666102701767826,5.99996616210607,5.0,16.666102701767826,optimized_frequencies,213,0.0
