,a,b,c,ep_delta,ep_eta,ep_alpha,ep_beta,ep_ujump,ep_input,ip_delta,ip_eta,ip_alpha,ip_beta,ip_ujump,ip_input,cp_ee,cp_ii,cp_ie,cp_ei,sp_ge,sp_gi,sp_sejump,sp_sijump,sp_reve,sp_revi,sp_tause,sp_tausi,f_target,fmax_MPR_exc,fmax_SNN_exc,error_freq_exc,fmax_MPR_inh,fmax_SNN_inh,error_freq_inh,parameter_set_file,param_ID,fitness
13,0.04,5.0,140.0,0.4212544216807317,6.155534903639495,0.02,0.2,8,0,0.9938563697717536,10.32911087786529,0.1,0.2,2,0,0.8,0.2,0.2,0.8,10.399972226470355,3.408087181895283,0.8,1.2,0,-80,5,5,6,5.999972933470471,5.0,16.666215557841188,5.999972933470471,5.0,16.666215557841188,rand_init_optimization_results,42,0.0
14,0.04,5.0,140.0,0.5053401086488098,5.919807139294102,0.02,0.2,8,0,0.9167993326595828,11.077721538593693,0.1,0.2,2,0,0.8,0.2,0.2,0.8,15.25577869180796,5.88606822162933,0.8,1.2,0,-80,5,5,6,5.999966994521092,10.0,-66.6672167579818,5.999966994521092,4.0,33.3327832420182,rand_init_optimization_results,43,0.0
15,0.04,5.0,140.0,0.4511310321813433,5.007620514078953,0.02,0.2,8,0,0.8340375888004521,9.565436620445972,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.268536423259267,2.670002785658557,0.8,1.2,0,-80,5,5,6,5.9999671366131,5.0,16.66611894355167,5.9999671366131,5.0,16.66611894355167,rand_init_optimization_results,59,0.0
16,0.04,5.0,140.0,0.7254253330425797,11.01909022335481,0.02,0.2,8,0,0.9833309731683024,17.314309345120897,0.1,0.2,2,0,0.8,0.2,0.2,0.8,14.012562815201107,6.08091504159782,0.8,1.2,0,-80,5,5,6,5.999963736582535,4.0,33.33272894304224,5.999963736582535,4.0,33.33272894304224,rand_init_optimization_results,60,0.0
17,0.04,5.0,140.0,0.4192937690176133,16.655955452870273,0.02,0.2,8,0,0.605108794649839,22.36514356191987,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.508809141928026,4.366992608476336,0.8,1.2,0,-80,5,5,6,5.9999657291690465,6.0,-0.0005711805158921,5.9999657291690465,6.0,-0.0005711805158921,rand_init_optimization_results,61,0.0
18,0.04,5.0,140.0,0.0460841252951511,10.456252654227116,0.02,0.2,8,0,0.9861902721844168,12.303662750550387,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.0287481557102653,1.7537589958986608,0.8,1.2,0,-80,5,5,6,5.9999018982685035,6.0,-0.0016350288582748,5.9999018982685035,6.0,-0.0016350288582748,rand_init_optimization_results,62,0.0
19,0.04,5.0,140.0,0.308233376097374,5.419892117233236,0.02,0.2,8,0,0.4748377446046674,4.832716001426654,0.1,0.2,2,0,0.8,0.2,0.2,0.8,14.8164554339926,14.251155261674828,0.8,1.2,0,-80,5,5,6,6.9999774093712395,7.0,-0.0003765104793422,6.9999774093712395,7.0,-0.0003765104793422,rand_init_optimization_results,63,0.0
20,0.04,5.0,140.0,0.2051139881832613,15.501336388800723,0.02,0.2,8,0,0.9488921552203656,20.00298670746308,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.539631872461835,3.776856298665029,0.8,1.2,0,-80,5,5,6,5.999919520341234,7.0,-16.66800799431276,5.999919520341234,7.0,-16.66800799431276,rand_init_optimization_results,76,0.0
21,0.04,5.0,140.0,0.5615171123954104,10.840018087995592,0.02,0.2,8,0,0.9634170577075364,22.75362324353193,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.268816387830368,2.6589792824657827,0.8,1.2,0,-80,5,5,6,5.999967171316486,2.0,66.66611952194144,5.999967171316486,5.0,16.666119521941436,rand_init_optimization_results,77,1.0
22,0.04,5.0,140.0,0.5146262539539548,14.187234580319076,0.02,0.2,8,0,0.7752529722781135,31.2505305299445,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.7226188710161807,1.556122594768533,0.8,1.2,0,-80,5,5,6,5.99998636933646,6.0,-0.0002271777256683,5.99998636933646,6.0,-0.0002271777256683,rand_init_optimization_results,78,0.0
23,0.04,5.0,140.0,0.6929774973499576,3.725916022416439,0.02,0.2,8,0,0.966421067354377,13.302568214862228,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.694587532684267,4.902112058007829,0.8,1.2,0,-80,5,5,6,5.999967077466721,9.0,-50.00054870888798,5.999967077466721,6.0,-0.0005487088879855,rand_init_optimization_results,79,0.0
24,0.04,5.0,140.0,0.2113236331736138,7.387414595210662,0.02,0.2,8,0,0.5736665499338012,6.242825671867728,0.1,0.2,2,0,0.8,0.2,0.2,0.8,13.09204433216328,20.99443448367848,0.8,1.2,0,-80,5,5,6,6.999968652879904,7.0,-0.0005224520016019,6.999968652879904,7.0,-0.0005224520016019,optimized_frequencies,0,1.0
25,0.04,5.0,140.0,0.0944179498252818,8.755778611176956,0.02,0.2,8,0,0.918394951294286,2.7862667627858286,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.280987977290113,27.70935618922763,0.8,1.2,0,-80,5,5,6,5.999978281800874,10.0,-66.6670286366521,5.999978281800874,8.0,-33.33369530331877,optimized_frequencies,1,0.0
26,0.04,5.0,140.0,0.8838961872856176,15.645618901254638,0.02,0.2,8,0,0.3192324413516934,53.05717227244571,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.3841910315228816,1.300189015679095,0.8,1.2,0,-80,5,5,6,5.999908174040801,8.0,-33.33486376598665,5.999908174040801,3.0,49.99846956734668,optimized_frequencies,2,0.0
27,0.04,5.0,140.0,0.2302137013411755,11.069126316784631,0.02,0.2,8,0,0.5525723438954849,12.884107133836885,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.6806329074812094,1.589076717106348,0.8,1.2,0,-80,5,5,6,5.99989964373526,7.0,-16.668339271079002,5.99989964373526,7.0,-16.668339271079002,optimized_frequencies,3,0.0
28,0.04,5.0,140.0,0.5959802611744386,11.178920116762082,0.02,0.2,8,0,0.7355935192792891,16.838182807622687,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.9143909021057794,1.0264844352713671,0.8,1.2,0,-80,5,5,6,5.999944773248161,6.0,-0.000920445863987,5.999944773248161,6.0,-0.000920445863987,optimized_frequencies,4,0.0
29,0.04,5.0,140.0,0.1146382271909222,14.923834310480853,0.02,0.2,8,0,0.6468608715300359,27.89296878529529,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.416061387363034,1.2153248911064305,0.8,1.2,0,-80,5,5,6,5.999951234577935,6.0,-0.0008127570344148,5.999951234577935,6.0,-0.0008127570344148,optimized_frequencies,5,0.0
30,0.04,5.0,140.0,0.7475673258735637,13.07882986289401,0.02,0.2,8,0,0.3073884266444983,28.775387980457253,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.3207173269920105,1.5473758087431513,0.8,1.2,0,-80,5,5,6,5.999908539373799,6.0,-0.0015243437700096,5.999908539373799,6.0,-0.0015243437700096,optimized_frequencies,6,0.0
31,0.04,5.0,140.0,0.5769859762072514,6.275910240086834,0.02,0.2,8,0,0.928596815299887,8.48137245949507,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.230938045467856,1.514884559197414,0.8,1.2,0,-80,5,5,6,5.999962092494314,6.0,-0.0006317917614406,5.999962092494314,6.0,-0.0006317917614406,optimized_frequencies,7,0.0
32,0.04,5.0,140.0,0.8453588505920328,6.733142556331472,0.02,0.2,8,0,0.580505762894381,19.355109623061388,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.774515130907805,1.1265488065707334,0.8,1.2,0,-80,5,5,6,5.99990681059253,6.0,-0.0015531567911638,5.99990681059253,6.0,-0.0015531567911638,optimized_frequencies,8,0.0
33,0.04,5.0,140.0,0.0497515271306644,14.45700665573034,0.02,0.2,8,0,0.7740762113122299,20.803339932619277,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.938743863308676,1.420057149025684,0.8,1.2,0,-80,5,5,6,5.9998923168039635,6.0,-0.0017947199339414,5.9998923168039635,6.0,-0.0017947199339414,optimized_frequencies,9,0.0
34,0.04,5.0,140.0,0.6686244357566921,15.74499271056631,0.02,0.2,8,0,0.9419672771500824,21.84812469486252,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.5427275580129045,1.1194419009143657,0.8,1.2,0,-80,5,5,6,5.999949010809709,7.0,-16.667516486504855,5.999949010809709,7.0,-16.667516486504855,optimized_frequencies,10,0.0
35,0.04,5.0,140.0,0.6762508313671092,14.942194734913304,0.02,0.2,8,0,0.2578187571206695,48.17060246008905,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.9038728084952545,1.212104073118411,0.8,1.2,0,-80,5,5,6,5.999924535895759,5.0,16.665408931595984,5.999924535895759,5.0,16.665408931595984,optimized_frequencies,11,0.0
36,0.04,5.0,140.0,0.0256656227058685,14.689868822160744,0.02,0.2,8,0,0.8281586151755173,16.641268050668515,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.388642018461149,3.458190315629164,0.8,1.2,0,-80,5,5,6,5.999962844156005,7.0,-16.667285930733257,5.999962844156005,7.0,-16.667285930733257,optimized_frequencies,12,0.0
37,0.04,5.0,140.0,0.4392585082946215,7.141995379610624,0.02,0.2,8,0,0.7956115634509838,7.541935459020884,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.4756429349673823,1.1826492530994148,0.8,1.2,0,-80,5,5,6,5.999897156373733,6.0,-0.0017140604377778,5.999897156373733,6.0,-0.0017140604377778,optimized_frequencies,13,0.0
38,0.04,5.0,140.0,0.7886590493732164,4.79454023213482,0.02,0.2,8,0,0.4009078879863028,8.086588078549383,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.749918921014954,1.7617523560927673,0.8,1.2,0,-80,5,5,6,5.999958701009072,6.0,-0.0006883165154736,5.999958701009072,6.0,-0.0006883165154736,optimized_frequencies,14,0.0
39,0.04,5.0,140.0,0.3517263019874022,18.54962566034138,0.02,0.2,8,0,0.8789155292280055,25.48349426662705,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.67070539900355,4.2137058088152095,0.8,1.2,0,-80,5,5,6,5.999943806544664,6.0,-0.0009365575889338,5.999943806544664,6.0,-0.0009365575889338,optimized_frequencies,15,0.0
40,0.04,5.0,140.0,0.9764580539147124,7.0275115709340055,0.02,0.2,8,0,0.9206266220730804,30.78370199359348,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.677985362334333,1.8098070587465287,0.8,1.2,0,-80,5,5,6,5.999955604883463,8.0,-33.33407325194228,5.999955604883463,8.0,-33.33407325194228,optimized_frequencies,16,0.0
41,0.04,5.0,140.0,0.3351612613566368,4.105546839370184,0.02,0.2,8,0,0.5762883343571238,4.750940242934689,0.1,0.2,2,0,0.8,0.2,0.2,0.8,18.92747924750288,12.33151156954576,0.8,1.2,0,-80,5,5,6,6.000000000000002,11.0,-83.3333333333333,6.000000000000002,11.0,-83.3333333333333,optimized_frequencies,17,0.0
42,0.04,5.0,140.0,0.1446804918071623,7.961594566487317,0.02,0.2,8,0,0.966150931781978,7.402464052693233,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.653607926089552,5.108475628217052,0.8,1.2,0,-80,5,5,6,5.999933627584376,7.0,-16.667772873593734,5.999933627584376,7.0,-16.667772873593734,optimized_frequencies,18,0.4444442391395569
43,0.04,5.0,140.0,0.1762842660720157,14.870369717895404,0.02,0.2,8,0,0.641072843603701,18.243533519204117,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.6280522093362,3.6976158784899873,0.8,1.2,0,-80,5,5,6,5.999919077483309,7.0,-16.668015375278188,5.999919077483309,7.0,-16.668015375278188,optimized_frequencies,19,0.0
44,0.04,5.0,140.0,0.1019482153926741,18.71770122283764,0.02,0.2,8,0,0.8403761092141933,22.06006820936092,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.158083373583671,5.120256328682084,0.8,1.2,0,-80,5,5,6,5.999998464292889,7.0,-16.66669226178518,5.999998464292889,7.0,-16.66669226178518,optimized_frequencies,208,0.0
45,0.04,5.0,140.0,0.2787543114320283,18.00301812976413,0.02,0.2,8,0,0.5131031636995883,18.545397540670184,0.1,0.2,2,0,0.8,0.2,0.2,0.8,15.382761720013391,12.757286327420596,0.8,1.2,0,-80,5,5,6,6.9999770314079095,8.0,-16.667049476534842,6.9999770314079095,8.0,-16.667049476534842,optimized_frequencies,209,0.0
46,0.04,5.0,140.0,0.6220787340037359,9.97288793723638,0.02,0.2,8,0,0.8917703355921326,30.29883413635272,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.427526203902668,1.1363219828894184,0.8,1.2,0,-80,5,5,6,5.999885909868796,5.0,16.664765164479935,5.999885909868796,5.0,16.664765164479935,optimized_frequencies,210,0.0
47,0.04,5.0,140.0,0.7989041501233272,15.242151254557076,0.02,0.2,8,0,0.7252159333449985,97.61521382733008,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.050529997484109,1.0007992559176166,0.8,1.2,0,-80,5,5,6,5.999891043800392,8.0,-33.33514926999347,5.999891043800392,7.0,-16.668482603326808,optimized_frequencies,211,0.0
48,0.04,5.0,140.0,0.837773967836996,9.222131224089331,0.02,0.2,8,0,0.7669244406208501,13.744277267082404,0.1,0.2,2,0,0.8,0.2,0.2,0.8,17.626145540900232,7.068315361668146,0.8,1.2,0,-80,5,5,6,6.999960886862456,7.0,-0.0006518856257316,6.999960886862456,7.0,-0.0006518856257316,optimized_frequencies,212,0.0
49,0.04,5.0,140.0,0.4631854018632452,3.411473484823256,0.02,0.2,8,0,0.7874724894083045,5.188609788451231,0.1,0.2,2,0,0.8,0.2,0.2,0.8,8.125482313785762,3.824290919232112,0.8,1.2,0,-80,5,5,6,5.99996616210607,6.0,-0.0005639648988401,5.99996616210607,6.0,-0.0005639648988401,optimized_frequencies,213,0.0
50,0.04,5.0,140.0,0.5056179407694176,5.41894337295381,0.02,0.2,8,0,0.9321058754632048,8.234083964158643,0.1,0.2,2,0,0.8,0.2,0.2,0.8,9.823362900198523,2.7746293241818503,0.8,1.2,0,-80,5,5,6,5.99997722156207,6.0,-0.0003796406321606,5.99997722156207,6.0,-0.0003796406321606,optimized_frequencies,214,0.0
51,0.04,5.0,140.0,0.5671119510152086,12.35291789356162,0.02,0.2,8,0,0.8211586553583807,23.30794259078044,0.1,0.2,2,0,0.8,0.2,0.2,0.8,1.978841114414548,1.7442596488517434,0.8,1.2,0,-80,5,5,6,5.999989637108822,6.0,-0.0001727148529676,5.999989637108822,6.0,-0.0001727148529676,optimized_frequencies,215,0.0
52,0.04,5.0,140.0,0.0900173469887636,18.232301011313297,0.02,0.2,8,0,0.7289763905950146,25.46623690072075,0.1,0.2,2,0,0.8,0.2,0.2,0.8,3.807555640667184,1.272233369046006,0.8,1.2,0,-80,5,5,6,5.9998854415274465,7.0,-16.668575974542556,5.9998854415274465,7.0,-16.668575974542556,optimized_frequencies,216,0.0
53,0.04,5.0,140.0,0.0644894507882445,5.013296009288505,0.02,0.2,8,0,0.4437229620605663,2.8936194383872547,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.891280305904989,24.883224361714788,0.8,1.2,0,-80,5,5,6,5.999983582828733,6.0,-0.0002736195211146,5.999983582828733,6.0,-0.0002736195211146,optimized_frequencies,217,0.0
54,0.04,5.0,140.0,0.6571799781489157,15.020080427370209,0.02,0.2,8,0,0.909402453420117,24.243368419361698,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.763701829589367,2.657361183684877,0.8,1.2,0,-80,5,5,6,5.999906664177711,7.0,-16.668222263704813,5.999906664177711,7.0,-16.668222263704813,optimized_frequencies,218,0.0
55,0.04,5.0,140.0,0.9812792758781228,1.486003008846346,0.02,0.2,8,0,0.9278478118071996,6.535357967625608,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.095253573696895,2.093061646563804,0.8,1.2,0,-80,5,5,6,5.999958651202217,6.0,-0.0006891466297176,5.999958651202217,6.0,-0.0006891466297176,optimized_frequencies,219,0.0
56,0.04,5.0,140.0,0.4452247257373458,11.85606261785736,0.02,0.2,8,0,0.7947891492980848,17.4739018476579,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.788603269520937,3.292403452251266,0.8,1.2,0,-80,5,5,6,5.999917440660475,6.0,-0.0013759889920805,5.999917440660475,6.0,-0.0013759889920805,optimized_frequencies,220,0.0
57,0.04,5.0,140.0,0.4263011750577691,9.744756033079398,0.02,0.2,8,0,0.9688858625576016,13.831608907471733,0.1,0.2,2,0,0.8,0.2,0.2,0.8,11.793479560070624,5.827405379631589,0.8,1.2,0,-80,5,5,6,5.9999748496216965,7.0,-16.667085839638393,5.9999748496216965,7.0,-16.667085839638393,optimized_frequencies,221,0.0
58,0.04,5.0,140.0,0.5745778280212874,5.859978849162178,0.02,0.2,8,0,0.7566360583165255,10.327349958995086,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.153213679944416,1.4680305729967564,0.8,1.2,0,-80,5,5,6,5.99997537734223,6.0,-0.0004103776294931,5.99997537734223,6.0,-0.0004103776294931,optimized_frequencies,222,0.0
59,0.04,5.0,140.0,0.403928336157801,2.6426189013504926,0.02,0.2,8,0,0.9337708081187912,0.8552173199997952,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.1935989619691085,1.5033972628060113,0.8,1.2,0,-80,5,5,6,5.999946831135688,5.0,16.66578051892813,5.999946831135688,5.0,16.66578051892813,optimized_frequencies,223,0.0
60,0.04,5.0,140.0,0.3637458473084942,15.84747414856166,0.02,0.2,8,0,0.4910895879459838,30.40012477472538,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.894322248763415,1.990094004557564,0.8,1.2,0,-80,5,5,6,5.999908570035354,6.0,-0.0015238327441065,5.999908570035354,6.0,-0.0015238327441065,optimized_frequencies,224,1.777778148651123
61,0.04,5.0,140.0,0.6270175495330945,12.673780707818072,0.02,0.2,8,0,0.9289772104316474,21.0222618058546,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.46574873392089,2.300337250205798,0.8,1.2,0,-80,5,5,6,5.99990424971674,6.0,-0.0015958380543394,5.99990424971674,6.0,-0.0015958380543394,optimized_frequencies,225,0.0
62,0.04,5.0,140.0,0.0428553827318467,9.313112136535244,0.02,0.2,8,0,0.5813915716959133,7.568949180698695,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.8743089360752467,1.7057206515563852,0.8,1.2,0,-80,5,5,6,5.99990350439859,7.0,-16.668274926690163,5.99990350439859,7.0,-16.668274926690163,optimized_frequencies,226,0.0
63,0.04,5.0,140.0,0.4308081959546648,1.7504086646560602,0.02,0.2,8,0,0.9233754798390106,0.8418505348742258,0.1,0.2,2,0,0.8,0.2,0.2,0.8,7.523897644403124,3.2074732317808063,0.8,1.2,0,-80,5,5,6,5.999972950919443,6.0,-0.0004508180092788,5.999972950919443,6.0,-0.0004508180092788,optimized_frequencies,227,0.4444442391395569
64,0.04,5.0,140.0,0.4198029696710603,12.013980659408984,0.02,0.2,8,0,0.9638401435607776,19.940644287136724,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.0073387970296,2.693616620144565,0.8,1.2,0,-80,5,5,6,5.99998852313831,11.0,-83.33352461436151,5.99998852313831,11.0,-83.33352461436151,optimized_frequencies,228,0.0
65,0.04,5.0,140.0,0.65269798058633,9.001814860545512,0.02,0.2,8,0,0.7411732727916203,20.54994376197489,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.587421144009515,2.726487176539912,0.8,1.2,0,-80,5,5,6,5.9999668907062205,7.0,-16.66721848822966,5.9999668907062205,3.0,49.99944817843701,optimized_frequencies,229,0.0
66,0.04,5.0,140.0,0.4365482678052323,16.55488821012535,0.02,0.2,8,0,0.6814498853348383,72.27599144379789,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.078648843306909,1.2269708325369957,0.8,1.2,0,-80,5,5,6,4.999969715690906,11.0,-100.00050473848488,4.999969715690906,2.0,49.9994952615151,optimized_frequencies,230,0.0
67,0.04,5.0,140.0,0.9549419964891253,6.268679116484518,0.02,0.2,8,0,0.3691688286245129,15.543341004208491,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.39946036350134,1.8621329942367384,0.8,1.2,0,-80,5,5,6,5.999954740550204,6.0,-0.0007543241632657,5.999954740550204,6.0,-0.0007543241632657,optimized_frequencies,231,0.0
68,0.04,5.0,140.0,0.2840801926132285,19.20983267238228,0.02,0.2,8,0,0.9220026556648347,53.42116272622199,0.1,0.2,2,0,0.8,0.2,0.2,0.8,4.859162310991776,1.3018267624929436,0.8,1.2,0,-80,5,5,6,5.999937879838901,5.0,16.665631330648356,5.999937879838901,5.0,16.665631330648356,optimized_frequencies,232,0.0
69,0.04,5.0,140.0,0.3864039899286086,17.750912677910854,0.02,0.2,8,0,0.4769153153054443,29.708672999333743,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.149501344123976,2.9616987764788014,0.8,1.2,0,-80,5,5,6,5.999966623276927,5.0,16.666110387948777,5.999966623276927,5.0,16.666110387948777,optimized_frequencies,233,0.0
70,0.04,5.0,140.0,0.3648309185220022,13.422096180803774,0.02,0.2,8,0,0.8670707698449632,16.62819995513744,0.1,0.2,2,0,0.8,0.2,0.2,0.8,13.831767984543156,7.256192689423237,0.8,1.2,0,-80,5,5,6,5.999975079641313,6.0,-0.0004153393114473,5.999975079641313,6.0,-0.0004153393114473,optimized_frequencies,234,0.0
71,0.04,5.0,140.0,0.83871212648517,4.277379550777406,0.02,0.2,8,0,0.5169877849421389,15.51488546766936,0.1,0.2,2,0,0.8,0.2,0.2,0.8,5.706376920700143,1.7131295755007407,0.8,1.2,0,-80,5,5,6,5.999964302075834,4.0,33.33273836793057,5.999964302075834,4.0,33.33273836793057,optimized_frequencies,235,0.0
72,0.04,5.0,140.0,0.3227700962809974,13.665953623968342,0.02,0.2,8,0,0.3453765142979966,28.52454890275457,0.1,0.2,2,0,0.8,0.2,0.2,0.8,2.93686390077011,1.3533926720987246,0.8,1.2,0,-80,5,5,6,5.99990782277392,6.0,-0.0015362871013261,5.99990782277392,6.0,-0.0015362871013261,optimized_frequencies,236,0.0
73,0.04,5.0,140.0,0.928241969196399,12.514752228611943,0.02,0.2,8,0,0.8153671601669067,38.33658563607887,0.1,0.2,2,0,0.8,0.2,0.2,0.8,6.747270044592801,2.368123733390181,0.8,1.2,0,-80,5,5,6,5.99995639725012,5.0,16.665939954168664,5.99995639725012,8.0,-33.33406004583133,optimized_frequencies,237,0.0
